amount,direction,index_price,instrument_name,price,tick_direction,timestamp,trade_id,trade_seq
10.0,buy,3693.84,BTC-PERPETUAL,3697.0,0,1546300807203,13852614,2382295
1840.0,buy,3693.84,BTC-PERPETUAL,3697.0,1,1546300809400,13852615,2382296
160.0,buy,3693.84,BTC-PERPETUAL,3697.0,1,1546300809400,13852616,2382297
1000.0,buy,3693.85,BTC-PERPETUAL,3697.0,1,1546300815586,13852618,2382298
400.0,sell,3694.5,BTC-PERPETUAL,3696.5,2,1546300827365,13852620,2382299
500.0,sell,3694.5,BTC-PERPETUAL,3696.5,3,1546300827365,13852621,2382300
4100.0,sell,3694.5,BTC-PERPETUAL,3696.5,3,1546300827365,13852622,2382301
180.0,sell,3693.99,BTC-PERPETUAL,3696.5,3,1546300834081,13852623,2382302
180.0,sell,3693.99,BTC-PERPETUAL,3696.5,3,1546300834081,13852624,2382303
180.0,sell,3693.99,BTC-PERPETUAL,3696.5,3,1546300834081,13852625,2382304
350.0,sell,3693.99,BTC-PERPETUAL,3696.5,3,1546300834081,13852626,2382305
600.0,buy,3694.26,BTC-PERPETUAL,3697.0,0,1546300865316,13852627,2382306
10.0,sell,3694.17,BTC-PERPETUAL,3696.5,2,1546300867743,13852628,2382307
100.0,sell,3694.17,BTC-PERPETUAL,3696.5,3,1546300867743,13852629,2382308
6070.0,sell,3694.17,BTC-PERPETUAL,3696.5,3,1546300867743,13852630,2382309
1820.0,sell,3694.17,BTC-PERPETUAL,3696.5,3,1546300867743,13852631,2382310
500.0,sell,3693.66,BTC-PERPETUAL,3696.5,3,1546300870580,13852633,2382311
400.0,sell,3693.66,BTC-PERPETUAL,3696.5,3,1546300870580,13852634,2382312
600.0,sell,3693.66,BTC-PERPETUAL,3696.0,2,1546300870580,13852635,2382313
24390.0,sell,3691.07,BTC-PERPETUAL,3696.0,3,1546300893342,13852683,2382314
5010.0,sell,3691.07,BTC-PERPETUAL,3696.0,3,1546300895196,13852705,2382315
110.0,sell,3691.07,BTC-PERPETUAL,3696.0,3,1546300895196,13852706,2382316
80.0,sell,3690.51,BTC-PERPETUAL,3694.0,2,1546300918020,13852708,2382317
250.0,sell,3690.51,BTC-PERPETUAL,3694.0,3,1546300918020,13852709,2382318
400.0,sell,3690.51,BTC-PERPETUAL,3694.0,3,1546300918020,13852710,2382319
270.0,sell,3690.51,BTC-PERPETUAL,3692.5,2,1546300918020,13852711,2382320
90.0,sell,3689.06,BTC-PERPETUAL,3693.0,0,1546300939601,13852713,2382321
250.0,sell,3689.06,BTC-PERPETUAL,3693.0,1,1546300939601,13852714,2382322
200.0,sell,3689.06,BTC-PERPETUAL,3693.0,1,1546300939601,13852715,2382323
250.0,buy,3689.61,BTC-PERPETUAL,3693.5,0,1546300949417,13852716,2382324
200.0,buy,3689.61,BTC-PERPETUAL,3693.5,1,1546300949417,13852717,2382325
50.0,buy,3689.61,BTC-PERPETUAL,3693.5,1,1546300949417,13852718,2382326
250.0,sell,3688.58,BTC-PERPETUAL,3693.0,2,1546300963502,13852720,2382327
200.0,sell,3688.58,BTC-PERPETUAL,3693.0,3,1546300963502,13852721,2382328
180.0,buy,3688.58,BTC-PERPETUAL,3693.5,0,1546300974706,13852722,2382329
180.0,buy,3688.58,BTC-PERPETUAL,3693.5,1,1546300974706,13852723,2382330
180.0,buy,3688.58,BTC-PERPETUAL,3693.5,1,1546300974706,13852724,2382331
250.0,buy,3688.58,BTC-PERPETUAL,3693.5,1,1546300974706,13852725,2382332
200.0,buy,3688.58,BTC-PERPETUAL,3693.5,1,1546300974706,13852726,2382333
100.0,buy,3688.58,BTC-PERPETUAL,3693.5,1,1546300974706,13852727,2382334
250.0,buy,3688.58,BTC-PERPETUAL,3693.5,1,1546300974706,13852728,2382335
1660.0,buy,3688.58,BTC-PERPETUAL,3694.5,0,1546300974706,13852729,2382336
250.0,sell,3688.39,BTC-PERPETUAL,3693.0,2,1546300989428,13852730,2382337
50.0,sell,3688.39,BTC-PERPETUAL,3692.5,2,1546300989428,13852731,2382338
60.0,sell,3688.39,BTC-PERPETUAL,3692.0,2,1546300989428,13852732,2382339
180.0,sell,3688.39,BTC-PERPETUAL,3691.0,2,1546300989428,13852733,2382340
180.0,sell,3688.39,BTC-PERPETUAL,3691.0,3,1546300989428,13852734,2382341
80.0,sell,3688.39,BTC-PERPETUAL,3691.0,3,1546300989428,13852735,2382342
250.0,buy,3689.56,BTC-PERPETUAL,3693.0,0,1546301018665,13852739,2382343
200.0,buy,3689.56,BTC-PERPETUAL,3693.0,1,1546301018665,13852740,2382344
50.0,buy,3689.56,BTC-PERPETUAL,3693.0,1,1546301018665,13852741,2382345
180.0,buy,3689.39,BTC-PERPETUAL,3693.0,1,1546301070173,13852744,2382346
180.0,buy,3689.39,BTC-PERPETUAL,3693.0,1,1546301070173,13852745,2382347
180.0,buy,3689.39,BTC-PERPETUAL,3693.0,1,1546301070173,13852746,2382348
250.0,buy,3689.39,BTC-PERPETUAL,3693.0,1,1546301070173,13852747,2382349
200.0,buy,3689.39,BTC-PERPETUAL,3693.0,1,1546301070173,13852748,2382350
10.0,buy,3689.39,BTC-PERPETUAL,3693.0,1,1546301070173,13852749,2382351
250.0,sell,3688.77,BTC-PERPETUAL,3692.5,2,1546301084465,13852750,2382352
50.0,sell,3688.6,BTC-PERPETUAL,3692.0,2,1546301091516,13852751,2382353
10.0,sell,3688.6,BTC-PERPETUAL,3692.0,3,1546301091516,13852752,2382354
70.0,sell,3688.6,BTC-PERPETUAL,3692.0,3,1546301091516,13852753,2382355
1850.0,sell,3686.7,BTC-PERPETUAL,3691.0,2,1546301233024,13852838,2382356
300.0,sell,3686.7,BTC-PERPETUAL,3691.0,3,1546301233024,13852839,2382357
1850.0,sell,3686.7,BTC-PERPETUAL,3691.0,3,1546301233024,13852840,2382358
3700.0,sell,3686.7,BTC-PERPETUAL,3691.0,3,1546301233024,13852841,2382359
250.0,sell,3686.7,BTC-PERPETUAL,3691.0,3,1546301233024,13852842,2382360
400.0,sell,3686.7,BTC-PERPETUAL,3691.0,3,1546301233024,13852843,2382361
40.0,sell,3686.7,BTC-PERPETUAL,3690.0,2,1546301233024,13852844,2382362
420.0,sell,3686.7,BTC-PERPETUAL,3688.5,2,1546301233024,13852845,2382363
180.0,sell,3686.7,BTC-PERPETUAL,3688.0,2,1546301233024,13852846,2382364
180.0,sell,3686.7,BTC-PERPETUAL,3688.0,3,1546301233024,13852847,2382365
5000.0,sell,3686.7,BTC-PERPETUAL,3688.0,3,1546301233024,13852848,2382366
820.0,sell,3686.7,BTC-PERPETUAL,3688.0,3,1546301233024,13852849,2382367
30.0,buy,3684.58,BTC-PERPETUAL,3689.0,0,1546301248093,13852860,2382368
250.0,buy,3685.26,BTC-PERPETUAL,3689.0,1,1546301285395,13852865,2382369
60.0,buy,3685.26,BTC-PERPETUAL,3689.0,1,1546301285395,13852866,2382370
120.0,buy,3685.26,BTC-PERPETUAL,3689.0,1,1546301287246,13852867,2382371
180.0,buy,3685.26,BTC-PERPETUAL,3689.0,1,1546301287246,13852868,2382372
10.0,buy,3685.26,BTC-PERPETUAL,3689.0,1,1546301287246,13852869,2382373
80.0,sell,3684.95,BTC-PERPETUAL,3688.5,2,1546301346515,13852878,2382374
120.0,sell,3685.21,BTC-PERPETUAL,3688.5,3,1546301355885,13852880,2382375
1140.0,sell,3685.21,BTC-PERPETUAL,3688.5,3,1546301355885,13852881,2382376
170.0,buy,3685.52,BTC-PERPETUAL,3689.0,0,1546301361216,13852882,2382377
3000.0,buy,3685.52,BTC-PERPETUAL,3689.0,1,1546301361216,13852883,2382378
250.0,buy,3685.52,BTC-PERPETUAL,3689.0,1,1546301361216,13852884,2382379
180.0,buy,3685.52,BTC-PERPETUAL,3689.0,1,1546301361216,13852885,2382380
180.0,buy,3685.52,BTC-PERPETUAL,3689.0,1,1546301361216,13852886,2382381
20.0,buy,3685.52,BTC-PERPETUAL,3689.0,1,1546301361216,13852887,2382382
200.0,buy,3685.52,BTC-PERPETUAL,3689.0,1,1546301361216,13852888,2382383
200.0,sell,3686.03,BTC-PERPETUAL,3689.0,1,1546301378517,13852890,2382384
250.0,sell,3686.03,BTC-PERPETUAL,3689.0,1,1546301378517,13852891,2382385
1590.0,sell,3686.03,BTC-PERPETUAL,3689.0,1,1546301378517,13852892,2382386
910.0,sell,3686.01,BTC-PERPETUAL,3689.0,1,1546301381605,13852893,2382387
200.0,sell,3686.01,BTC-PERPETUAL,3689.0,1,1546301381605,13852894,2382388
50.0,sell,3685.45,BTC-PERPETUAL,3689.0,1,1546301386353,13852895,2382389
200.0,sell,3685.45,BTC-PERPETUAL,3689.0,1,1546301386353,13852896,2382390
200.0,sell,3685.45,BTC-PERPETUAL,3689.0,1,1546301386353,13852897,2382391
60.0,sell,3685.45,BTC-PERPETUAL,3689.0,1,1546301386353,13852898,2382392
20.0,sell,3685.63,BTC-PERPETUAL,3689.0,1,1546301416361,13852902,2382393
380.0,sell,3685.63,BTC-PERPETUAL,3689.0,1,1546301416367,13852903,2382394
990.0,sell,3685.96,BTC-PERPETUAL,3689.0,1,1546301418524,13852904,2382395
130.0,sell,3685.96,BTC-PERPETUAL,3689.0,1,1546301419793,13852905,2382396
200.0,buy,3686.31,BTC-PERPETUAL,3689.5,0,1546301432396,13852909,2382397
250.0,buy,3686.31,BTC-PERPETUAL,3689.5,1,1546301432396,13852910,2382398
1110.0,buy,3686.31,BTC-PERPETUAL,3689.5,1,1546301432396,13852911,2382399
840.0,buy,3686.31,BTC-PERPETUAL,3689.5,1,1546301432396,13852912,2382400
20.0,sell,3687.71,BTC-PERPETUAL,3689.5,1,1546301467822,13852915,2382401
180.0,sell,3688.03,BTC-PERPETUAL,3689.5,1,1546301472558,13852917,2382402
20.0,sell,3687.96,BTC-PERPETUAL,3689.5,1,1546301480341,13852919,2382403
180.0,sell,3687.97,BTC-PERPETUAL,3689.5,1,1546301483106,13852921,2382404
10.0,buy,3688.4,BTC-PERPETUAL,3690.0,0,1546301490785,13852923,2382405
250.0,buy,3688.4,BTC-PERPETUAL,3690.0,1,1546301490785,13852924,2382406
10.0,buy,3688.4,BTC-PERPETUAL,3690.0,1,1546301490785,13852925,2382407
150.0,buy,3688.4,BTC-PERPETUAL,3690.0,1,1546301490785,13852926,2382408
150.0,buy,3688.4,BTC-PERPETUAL,3690.0,1,1546301490785,13852927,2382409
50.0,buy,3688.24,BTC-PERPETUAL,3690.5,0,1546301494447,13852928,2382410
150.0,buy,3688.24,BTC-PERPETUAL,3690.5,1,1546301498011,13852929,2382411
30.0,buy,3688.24,BTC-PERPETUAL,3691.0,0,1546301498011,13852930,2382412
100.0,buy,3688.24,BTC-PERPETUAL,3691.5,0,1546301498011,13852931,2382413
180.0,buy,3688.24,BTC-PERPETUAL,3691.5,1,1546301498011,13852932,2382414
100.0,buy,3688.24,BTC-PERPETUAL,3692.0,0,1546301498011,13852933,2382415
180.0,buy,3688.24,BTC-PERPETUAL,3692.0,1,1546301498011,13852934,2382416
3460.0,buy,3688.24,BTC-PERPETUAL,3692.0,1,1546301498011,13852935,2382417
200.0,buy,3688.24,BTC-PERPETUAL,3691.0,2,1546301500824,13852936,2382418
100.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852939,2382419
250.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852940,2382420
200.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852941,2382421
100.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852942,2382422
180.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852943,2382423
180.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852944,2382424
100.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852945,2382425
1890.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301629069,13852946,2382426
100.0,sell,3687.73,BTC-PERPETUAL,3691.0,3,1546301630095,13852951,2382427
180.0,sell,3687.74,BTC-PERPETUAL,3691.0,3,1546301662532,13852964,2382428
250.0,sell,3687.74,BTC-PERPETUAL,3691.0,3,1546301662532,13852965,2382429
180.0,sell,3687.74,BTC-PERPETUAL,3691.0,3,1546301662532,13852966,2382430
180.0,sell,3687.74,BTC-PERPETUAL,3691.0,3,1546301662532,13852967,2382431
100.0,sell,3687.74,BTC-PERPETUAL,3691.0,3,1546301662532,13852968,2382432
250.0,sell,3687.74,BTC-PERPETUAL,3690.5,2,1546301662532,13852969,2382433
8120.0,sell,3687.74,BTC-PERPETUAL,3690.5,3,1546301662532,13852970,2382434
740.0,sell,3687.74,BTC-PERPETUAL,3690.5,3,1546301662532,13852971,2382435
10.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852974,2382436
100.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852975,2382437
200.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852976,2382438
180.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852977,2382439
250.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852978,2382440
180.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852979,2382441
180.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852980,2382442
2900.0,sell,3688.01,BTC-PERPETUAL,3690.5,3,1546301689346,13852981,2382443
4900.0,sell,3688.79,BTC-PERPETUAL,3690.5,3,1546301741000,13852992,2382444
5100.0,sell,3688.79,BTC-PERPETUAL,3690.5,3,1546301741000,13852993,2382445
100.0,sell,3687.96,BTC-PERPETUAL,3690.5,3,1546301762963,13853008,2382446
400.0,sell,3687.75,BTC-PERPETUAL,3690.5,3,1546301768935,13853015,2382447
900.0,sell,3687.75,BTC-PERPETUAL,3690.5,3,1546301768935,13853016,2382448
50.0,sell,3687.75,BTC-PERPETUAL,3690.5,3,1546301768935,13853017,2382449
180.0,sell,3687.75,BTC-PERPETUAL,3690.5,3,1546301768935,13853018,2382450
180.0,sell,3687.75,BTC-PERPETUAL,3690.5,3,1546301768935,13853019,2382451
180.0,sell,3687.75,BTC-PERPETUAL,3690.5,3,1546301768935,13853020,2382452
110.0,sell,3687.75,BTC-PERPETUAL,3690.5,3,1546301768935,13853021,2382453
200.0,buy,3687.81,BTC-PERPETUAL,3691.0,0,1546301799825,13853024,2382454
500.0,buy,3687.81,BTC-PERPETUAL,3691.0,1,1546301799825,13853025,2382455
2980.0,sell,3688.05,BTC-PERPETUAL,3690.5,2,1546301804051,13853031,2382456
9600.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853032,2382457
200.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853033,2382458
100.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853034,2382459
180.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853035,2382460
180.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853036,2382461
180.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853037,2382462
10830.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853038,2382463
5750.0,sell,3688.05,BTC-PERPETUAL,3690.5,3,1546301804051,13853039,2382464
2150.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853042,2382465
250.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853043,2382466
3160.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853044,2382467
180.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853045,2382468
180.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853046,2382469
180.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853047,2382470
6220.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853048,2382471
7680.0,sell,3688.54,BTC-PERPETUAL,3690.5,3,1546301816977,13853049,2382472
2710.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301833688,13853060,2382473
180.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301833688,13853061,2382474
180.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301833688,13853062,2382475
180.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301833688,13853063,2382476
200.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301833688,13853064,2382477
2200.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301833688,13853065,2382478
4350.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301833688,13853066,2382479
180.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301868768,13853073,2382480
180.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301868768,13853074,2382481
180.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301868768,13853075,2382482
1500.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301868768,13853076,2382483
2200.0,sell,3688.24,BTC-PERPETUAL,3690.5,3,1546301868768,13853077,2382484
40.0,sell,3688.24,BTC-PERPETUAL,3690.0,2,1546301868768,13853078,2382485
200.0,sell,3688.24,BTC-PERPETUAL,3689.5,2,1546301868768,13853079,2382486
520.0,sell,3688.24,BTC-PERPETUAL,3689.5,3,1546301868768,13853080,2382487
5000.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301876144,13853085,2382488
3540.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301886353,13853093,2382489
180.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301886353,13853094,2382490
180.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301886353,13853095,2382491
2200.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301886353,13853096,2382492
180.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301886353,13853097,2382493
4560.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301886353,13853098,2382494
4160.0,sell,3688.25,BTC-PERPETUAL,3689.5,3,1546301886353,13853099,2382495
1110.0,sell,3688.0,BTC-PERPETUAL,3689.5,3,1546301898151,13853100,2382496
180.0,sell,3688.11,BTC-PERPETUAL,3689.5,3,1546301934225,13853101,2382497
180.0,sell,3688.11,BTC-PERPETUAL,3689.5,3,1546301934225,13853102,2382498
180.0,sell,3688.11,BTC-PERPETUAL,3689.5,3,1546301934225,13853103,2382499
10.0,buy,3688.11,BTC-PERPETUAL,3689.5,3,1546301934387,13853105,2382500
100.0,sell,3687.32,BTC-PERPETUAL,3689.0,2,1546301963954,13853107,2382501
80.0,sell,3687.61,BTC-PERPETUAL,3689.0,3,1546302005456,13853109,2382502
180.0,sell,3687.61,BTC-PERPETUAL,3688.5,2,1546302005456,13853110,2382503
180.0,sell,3687.61,BTC-PERPETUAL,3688.5,3,1546302005456,13853111,2382504
40.0,sell,3687.61,BTC-PERPETUAL,3688.0,2,1546302005456,13853112,2382505
440.0,sell,3687.61,BTC-PERPETUAL,3688.0,3,1546302005456,13853113,2382506
190.0,sell,3687.61,BTC-PERPETUAL,3687.5,2,1546302005456,13853114,2382507
500.0,sell,3687.03,BTC-PERPETUAL,3687.5,3,1546302018954,13853115,2382508
1000.0,buy,3686.88,BTC-PERPETUAL,3688.0,0,1546302050145,13853117,2382509
1160.0,sell,3686.77,BTC-PERPETUAL,3687.5,2,1546302064929,13853118,2382510
180.0,sell,3686.77,BTC-PERPETUAL,3687.5,3,1546302064929,13853119,2382511
4150.0,sell,3686.77,BTC-PERPETUAL,3687.5,3,1546302064929,13853120,2382512
3950.0,sell,3686.77,BTC-PERPETUAL,3687.5,3,1546302064929,13853121,2382513
100.0,sell,3686.77,BTC-PERPETUAL,3687.5,3,1546302064929,13853122,2382514
100.0,sell,3686.77,BTC-PERPETUAL,3687.5,3,1546302064929,13853123,2382515
100.0,sell,3686.77,BTC-PERPETUAL,3687.5,3,1546302064929,13853124,2382516
260.0,sell,3686.77,BTC-PERPETUAL,3687.5,3,1546302064929,13853125,2382517
200.0,buy,3686.75,BTC-PERPETUAL,3688.0,0,1546302081533,13853127,2382518
120.0,buy,3686.75,BTC-PERPETUAL,3688.0,1,1546302081533,13853128,2382519
50.0,buy,3686.67,BTC-PERPETUAL,3688.0,1,1546302098925,13853129,2382520
240.0,sell,3686.15,BTC-PERPETUAL,3687.5,2,1546302143398,13853131,2382521
180.0,sell,3686.15,BTC-PERPETUAL,3687.5,3,1546302143398,13853132,2382522
2580.0,sell,3686.15,BTC-PERPETUAL,3687.5,3,1546302143398,13853133,2382523
480.0,sell,3686.15,BTC-PERPETUAL,3687.5,3,1546302162524,13853136,2382524
30.0,buy,3685.34,BTC-PERPETUAL,3688.0,0,1546302182100,13853139,2382525
10.0,buy,3685.34,BTC-PERPETUAL,3688.0,1,1546302182100,13853140,2382526
1000.0,buy,3685.34,BTC-PERPETUAL,3688.0,1,1546302182100,13853141,2382527
20.0,buy,3685.34,BTC-PERPETUAL,3688.0,1,1546302182100,13853142,2382528
500.0,buy,3685.34,BTC-PERPETUAL,3688.0,1,1546302182100,13853143,2382529
990.0,buy,3685.34,BTC-PERPETUAL,3688.0,1,1546302182100,13853144,2382530
990.0,buy,3685.34,BTC-PERPETUAL,3688.0,1,1546302182100,13853145,2382531
200.0,sell,3685.46,BTC-PERPETUAL,3688.0,1,1546302199132,13853146,2382532
100.0,sell,3685.46,BTC-PERPETUAL,3688.0,1,1546302199132,13853147,2382533
100.0,buy,3685.46,BTC-PERPETUAL,3688.5,0,1546302199856,13853148,2382534
10.0,buy,3685.46,BTC-PERPETUAL,3688.5,1,1546302199856,13853149,2382535
1000.0,buy,3685.46,BTC-PERPETUAL,3688.5,1,1546302199856,13853150,2382536
200.0,buy,3685.46,BTC-PERPETUAL,3688.5,1,1546302199856,13853151,2382537
200.0,buy,3685.46,BTC-PERPETUAL,3688.5,1,1546302199856,13853152,2382538
40.0,buy,3685.46,BTC-PERPETUAL,3689.0,0,1546302199856,13853153,2382539
180.0,buy,3685.46,BTC-PERPETUAL,3689.0,1,1546302199856,13853154,2382540
180.0,buy,3685.46,BTC-PERPETUAL,3689.0,1,1546302199856,13853155,2382541
100.0,buy,3685.46,BTC-PERPETUAL,3689.5,0,1546302199856,13853156,2382542
180.0,buy,3685.46,BTC-PERPETUAL,3689.5,1,1546302199856,13853157,2382543
2880.0,buy,3685.46,BTC-PERPETUAL,3690.5,0,1546302199856,13853158,2382544
5000.0,buy,3685.46,BTC-PERPETUAL,3690.5,1,1546302199856,13853159,2382545
370.0,buy,3685.46,BTC-PERPETUAL,3690.5,1,1546302199856,13853160,2382546
100.0,buy,3685.46,BTC-PERPETUAL,3691.0,0,1546302199856,13853161,2382547
1380.0,buy,3685.46,BTC-PERPETUAL,3691.0,1,1546302199856,13853162,2382548
180.0,sell,3685.45,BTC-PERPETUAL,3688.0,2,1546302212169,13853169,2382549
3250.0,sell,3685.45,BTC-PERPETUAL,3688.0,3,1546302212169,13853170,2382550
310.0,sell,3685.45,BTC-PERPETUAL,3688.0,3,1546302212169,13853171,2382551
100.0,sell,3685.45,BTC-PERPETUAL,3688.0,3,1546302212169,13853172,2382552
14400.0,sell,3685.45,BTC-PERPETUAL,3688.0,3,1546302212169,13853173,2382553
790.0,sell,3685.45,BTC-PERPETUAL,3687.5,2,1546302212169,13853174,2382554
970.0,sell,3685.45,BTC-PERPETUAL,3687.5,3,1546302212169,13853175,2382555
180.0,sell,3685.41,BTC-PERPETUAL,3688.0,0,1546302254731,13853182,2382556
2490.0,sell,3685.41,BTC-PERPETUAL,3688.0,1,1546302254731,13853183,2382557
100.0,sell,3685.41,BTC-PERPETUAL,3688.0,1,1546302254731,13853184,2382558
200.0,sell,3685.41,BTC-PERPETUAL,3688.0,1,1546302254731,13853185,2382559
1190.0,sell,3685.41,BTC-PERPETUAL,3688.0,1,1546302254731,13853186,2382560
8150.0,sell,3685.41,BTC-PERPETUAL,3688.0,1,1546302254731,13853187,2382561
180.0,sell,3685.41,BTC-PERPETUAL,3687.5,2,1546302254731,13853188,2382562
180.0,sell,3685.41,BTC-PERPETUAL,3687.5,3,1546302254731,13853189,2382563
10.0,sell,3685.41,BTC-PERPETUAL,3687.5,3,1546302254731,13853190,2382564
100.0,sell,3685.17,BTC-PERPETUAL,3687.0,2,1546302275619,13853191,2382565
180.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853192,2382566
180.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853193,2382567
180.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853194,2382568
6260.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853195,2382569
200.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853196,2382570
4200.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853197,2382571
3530.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853198,2382572
1190.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853199,2382573
9400.0,sell,3685.17,BTC-PERPETUAL,3687.0,3,1546302275619,13853200,2382574
100.0,sell,3685.16,BTC-PERPETUAL,3686.5,2,1546302283863,13853201,2382575
180.0,sell,3685.16,BTC-PERPETUAL,3686.5,3,1546302283863,13853202,2382576
2040.0,sell,3685.16,BTC-PERPETUAL,3686.5,3,1546302283863,13853203,2382577
4580.0,buy,3685.16,BTC-PERPETUAL,3687.0,0,1546302293402,13853204,2382578
400.0,buy,3685.16,BTC-PERPETUAL,3687.0,1,1546302293402,13853205,2382579
1000.0,buy,3685.16,BTC-PERPETUAL,3687.0,1,1546302293402,13853206,2382580
1000.0,buy,3685.16,BTC-PERPETUAL,3687.0,1,1546302315234,13853208,2382581
